Unix,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BRL,tradecount
1630886400000,2021-09-06,LTCBRL,1209.2,1209.2,1120.1,1144.6,3231.444,3746879.1043,3150
1630800000000,2021-09-05,LTCBRL,1109.6,1210.3,1101.1,1206.3,3802.68147,4426770.2972778,3580
1630713600000,2021-09-04,LTCBRL,1109.2,1174.2,1089.0,1106.6,4946.70217,5563231.5207898,4278
1630627200000,2021-09-03,LTCBRL,955.7,1129.8,937.3,1110.6,9753.74593,10316560.5923859,8003
1630540800000,2021-09-02,LTCBRL,940.5,976.0,933.7,956.9,4076.40156,3892968.3628598,2837
1630454400000,2021-09-01,LTCBRL,893.6,953.0,880.3,938.7,3302.732,3033280.044,4046
1630368000000,2021-08-31,LTCBRL,877.1,915.5,870.1,896.2,2783.12659,2488612.6296065,3697
1630281600000,2021-08-30,LTCBRL,911.6,918.5,873.5,877.0,2267.645,2038109.3029726,2668
1630195200000,2021-08-29,LTCBRL,921.4,956.5,907.0,911.0,2730.78281,2538577.1106243,1749
1630108800000,2021-08-28,LTCBRL,918.8,924.7,896.9,918.0,1308.68084,1192479.3652924,1255
1630022400000,2021-08-27,LTCBRL,890.6,920.5,875.1,919.9,2915.542,2624100.0456452,2303
1629936000000,2021-08-26,LTCBRL,936.79,947.93,874.0,890.6,2709.2994,2442746.0630401,2545
1629849600000,2021-08-25,LTCBRL,922.9,945.44,901.93,935.8,2424.36447,2245298.0128083,2119
1629763200000,2021-08-24,LTCBRL,1014.49,1023.29,918.15,920.8,4081.20111,3933927.9664113,3344
1629676800000,2021-08-23,LTCBRL,1006.16,1032.39,998.97,1017.78,3802.58419,3857458.1319249,2702
1629590400000,2021-08-22,LTCBRL,977.2,1026.39,971.73,1008.12,3649.98282,3629426.4101868,3201
1629504000000,2021-08-21,LTCBRL,990.68,994.45,959.1,974.96,2026.09453,1982989.7927362,1962
1629417600000,2021-08-20,LTCBRL,945.33,993.71,940.0,991.56,3539.19144,3442322.9269958,2807
1629331200000,2021-08-19,LTCBRL,903.2,949.0,890.0,947.95,2747.09744,2525351.8725337,2103
1629244800000,2021-08-18,LTCBRL,904.46,937.75,872.42,901.93,2123.6372,1924046.7638566,2364
1629158400000,2021-08-17,LTCBRL,944.78,975.57,896.97,902.92,2796.17686,2630876.7726187,2454
1629072000000,2021-08-16,LTCBRL,975.26,996.61,939.0,943.65,3779.05281,3662090.6595836,2822
1628985600000,2021-08-15,LTCBRL,966.56,986.19,930.12,975.05,2896.31342,2788476.2394352,2692
1628899200000,2021-08-14,LTCBRL,968.52,976.22,920.27,965.99,3209.86784,3055513.2983146,2839
1628812800000,2021-08-13,LTCBRL,877.71,972.24,868.36,968.54,5125.84204,4824318.4988336,3978
1628726400000,2021-08-12,LTCBRL,901.23,948.02,851.08,877.01,3464.76432,3093314.931074,3598
1628640000000,2021-08-11,LTCBRL,866.17,926.63,861.53,902.52,3799.36003,3407550.2431167,4556
1628553600000,2021-08-10,LTCBRL,875.41,885.55,834.0,865.47,2890.26937,2495527.8160893,3447
1628467200000,2021-08-09,LTCBRL,789.21,902.35,764.68,876.91,4886.26187,4190186.8111581,5040
1628380800000,2021-08-08,LTCBRL,818.09,829.98,776.01,788.78,2598.67784,2085603.9534608,2570
1628294400000,2021-08-07,LTCBRL,774.14,822.62,772.2,820.38,3193.0088,2570862.249754,3610
1628208000000,2021-08-06,LTCBRL,753.83,786.95,743.89,775.45,2657.97305,2047332.0342355,2507
1628121600000,2021-08-05,LTCBRL,742.81,761.85,709.72,751.36,3400.21026,2507042.2212988,2103
1628035200000,2021-08-04,LTCBRL,725.15,757.36,710.56,743.65,2960.95456,2187707.1080206,1899
1627948800000,2021-08-03,LTCBRL,737.45,745.35,710.38,724.02,2131.90902,1552276.6524411,1676
1627862400000,2021-08-02,LTCBRL,731.12,758.82,723.54,737.43,2851.48015,2109255.7235705,1803
1627776000000,2021-08-01,LTCBRL,753.98,777.52,726.8,731.63,1752.30062,1330241.3117043,2213
1627689600000,2021-07-31,LTCBRL,756.92,762.64,738.43,753.98,1709.64812,1282916.402233,1616
1627603200000,2021-07-30,LTCBRL,723.35,761.07,697.05,758.81,2905.3796,2112718.6275332,2620
1627516800000,2021-07-29,LTCBRL,723.43,732.0,705.0,722.18,1699.57416,1219769.9967939,1986
1627430400000,2021-07-28,LTCBRL,701.91,734.69,688.04,724.6,2580.60661,1838366.0630346,3079
1627344000000,2021-07-27,LTCBRL,685.36,703.18,664.87,701.68,2050.92834,1408589.8947576,1965
1627257600000,2021-07-26,LTCBRL,664.26,727.07,660.47,686.38,3787.19664,2671793.2461863,3654
1627171200000,2021-07-25,LTCBRL,659.1,665.99,646.66,664.19,1334.42886,872142.6495231,1088
1627084800000,2021-07-24,LTCBRL,651.05,666.79,645.16,659.41,1467.48918,960646.0615588,1344
1626998400000,2021-07-23,LTCBRL,635.35,654.02,610.81,649.82,2299.30102,1444291.0756379,1887
1626912000000,2021-07-22,LTCBRL,616.91,638.05,604.66,635.36,3385.11051,2104348.9985179,2316
1626825600000,2021-07-21,LTCBRL,564.22,625.34,554.0,616.5,2582.5137,1553117.5439454,2056
1626739200000,2021-07-20,LTCBRL,597.45,608.14,552.54,565.48,2955.07954,1683896.7033514,2086
1626652800000,2021-07-19,LTCBRL,615.32,622.42,579.44,596.99,2811.93571,1682635.7569844,1966
1626566400000,2021-07-18,LTCBRL,620.0,640.94,603.77,616.97,1875.25825,1164059.7208993,1541
1626480000000,2021-07-17,LTCBRL,624.1,635.61,609.18,620.8,2157.9624,1344510.8611362,1194
1626393600000,2021-07-16,LTCBRL,649.14,657.2,622.3,626.91,2407.45298,1541304.7606864,1361
1626307200000,2021-07-15,LTCBRL,673.9,680.77,629.5,649.31,2423.24734,1566447.5354788,1617
1626220800000,2021-07-14,LTCBRL,687.67,688.28,647.5,671.4,2816.87922,1881810.9748763,1742
1626134400000,2021-07-13,LTCBRL,697.05,703.67,679.0,686.87,2845.50759,1966349.5415724,1514
1626048000000,2021-07-12,LTCBRL,708.74,736.53,691.11,698.51,3262.26326,2332372.8927211,1946
1625961600000,2021-07-11,LTCBRL,713.0,720.0,702.47,708.73,1193.88332,851079.8612374,837
1625875200000,2021-07-10,LTCBRL,713.96,722.76,694.21,711.64,1019.8018,721157.7156422,952
1625788800000,2021-07-09,LTCBRL,703.67,721.35,671.93,713.0,2463.19997,1732821.7325984,1843
1625702400000,2021-07-08,LTCBRL,724.0,726.38,682.0,703.02,3196.35193,2231499.4514375,2323
1625616000000,2021-07-07,LTCBRL,726.02,745.99,713.66,723.59,2582.64876,1893690.8349913,1803
1625529600000,2021-07-06,LTCBRL,710.38,730.0,694.21,724.26,2908.97445,2078814.4041538,1930
1625443200000,2021-07-05,LTCBRL,735.33,735.33,684.0,710.39,2771.1291,1961649.3199223,2465
1625356800000,2021-07-04,LTCBRL,710.92,749.65,694.66,734.59,1737.58646,1269876.0386786,2180
1625270400000,2021-07-03,LTCBRL,695.59,717.06,685.0,710.38,1599.99517,1129830.7921009,1553
1625184000000,2021-07-02,LTCBRL,697.12,706.69,664.96,695.01,2238.1908,1522603.9305523,2151
1625097600000,2021-07-01,LTCBRL,722.64,722.64,677.84,697.44,3205.89223,2219622.3843504,2609
1625011200000,2021-06-30,LTCBRL,719.06,732.55,685.82,724.42,2899.73131,2048682.335528,3263
1624924800000,2021-06-29,LTCBRL,683.52,741.81,682.16,717.97,3533.72927,2540917.8442597,4260
1624838400000,2021-06-28,LTCBRL,656.73,693.57,645.54,683.52,3111.97867,2078798.473918,2832
1624752000000,2021-06-27,LTCBRL,633.42,657.81,624.1,657.38,1617.66644,1034071.4479647,1854
1624665600000,2021-06-26,LTCBRL,625.89,644.13,596.03,634.39,2918.11583,1802606.9969799,3245
1624579200000,2021-06-25,LTCBRL,668.11,684.8,623.21,627.7,3683.04021,2386938.0264105,3732
1624492800000,2021-06-24,LTCBRL,649.15,680.14,621.27,667.79,3291.86941,2176258.481969,2781
1624406400000,2021-06-23,LTCBRL,600.67,674.96,580.9,648.67,4446.19018,2852697.1632682,2896
1624320000000,2021-06-22,LTCBRL,633.33,676.53,536.21,600.66,7306.44385,4331610.732353,4488
1624233600000,2021-06-21,LTCBRL,797.97,798.71,632.15,635.99,4624.5369,3224924.7757435,3754
1624147200000,2021-06-20,LTCBRL,787.17,806.46,745.1,798.55,2289.46043,1780016.9749503,2212
1624060800000,2021-06-19,LTCBRL,802.4,827.13,786.02,787.0,1662.6329,1342037.6109181,1713
1623974400000,2021-06-18,LTCBRL,841.55,847.21,774.5,800.85,2769.97068,2241907.0879574,2808
1623888000000,2021-06-17,LTCBRL,849.99,883.16,827.0,840.38,2244.15841,1903692.8504437,1844
1623801600000,2021-06-16,LTCBRL,888.03,900.0,831.2,848.4,2782.26191,2382733.580139,2260
1623715200000,2021-06-15,LTCBRL,918.48,923.12,876.74,888.63,2014.2023,1808858.665285,2257
1623628800000,2021-06-14,LTCBRL,875.0,918.49,853.14,918.25,2661.96065,2355446.1425539,3455
1623542400000,2021-06-13,LTCBRL,837.9,877.89,808.33,872.19,1611.94566,1368235.8655682,1384
1623456000000,2021-06-12,LTCBRL,840.84,847.89,796.66,834.93,1794.36689,1480483.9534517,1647
1623369600000,2021-06-11,LTCBRL,857.1,887.14,830.0,840.48,2851.80498,2447941.7932692,2251
1623283200000,2021-06-10,LTCBRL,880.95,891.62,830.3,856.43,2588.6221,2233998.8687321,2209
1623196800000,2021-06-09,LTCBRL,817.1,884.17,776.08,878.13,3713.71448,3123924.3574292,3437
1623110400000,2021-06-08,LTCBRL,824.84,838.81,739.0,819.64,5316.88842,4217168.3205869,3307
1623024000000,2021-06-07,LTCBRL,897.54,923.79,817.94,825.62,3078.58204,2728851.6628224,3438
1622937600000,2021-06-06,LTCBRL,882.3,915.0,877.46,897.01,1531.31805,1369318.5080332,2838
1622851200000,2021-06-05,LTCBRL,908.21,934.0,856.22,881.04,2718.33239,2438131.5264425,2522
1622764800000,2021-06-04,LTCBRL,980.72,981.12,869.24,906.19,5519.2923,4997892.0072398,5218
1622678400000,2021-06-03,LTCBRL,958.0,995.6,933.0,981.92,2708.94632,2622498.5715794,3107
1622592000000,2021-06-02,LTCBRL,949.17,973.74,923.6,957.42,3071.96453,2923527.5722748,2828
1622505600000,2021-06-01,LTCBRL,984.38,1011.81,916.39,949.14,3450.86266,3292909.2037957,3016
1622419200000,2021-05-31,LTCBRL,899.05,988.55,863.65,984.38,3735.04668,3499505.3346264,3257
1622332800000,2021-05-30,LTCBRL,864.76,951.39,821.73,901.41,3315.06813,2960742.7762516,2085
1622246400000,2021-05-29,LTCBRL,941.62,993.16,836.74,864.81,3976.21259,3595989.757532,3072
1622160000000,2021-05-28,LTCBRL,1022.07,1051.55,885.43,939.46,6057.47191,5730177.2685648,5131
1622073600000,2021-05-27,LTCBRL,1064.19,1112.99,968.65,1027.53,4485.86209,4670836.5568952,3807
1621987200000,2021-05-26,LTCBRL,990.0,1088.48,964.95,1064.92,4409.87172,4591206.5461877,4233
1621900800000,2021-05-25,LTCBRL,996.0,1046.83,904.47,989.0,6042.53146,5816629.8792189,5153
1621814400000,2021-05-24,LTCBRL,779.94,997.0,761.8,997.0,7475.74265,6550797.281959,5867
1621728000000,2021-05-23,LTCBRL,919.0,957.0,658.86,779.94,11711.7559,9085992.8846494,8589
1621641600000,2021-05-22,LTCBRL,977.82,1004.37,883.7,923.96,6479.10603,6173506.4662057,4333
1621555200000,2021-05-21,LTCBRL,1131.29,1175.0,867.37,982.68,11975.84688,12264916.9552392,9004
1621468800000,2021-05-20,LTCBRL,1016.0,1224.98,905.0,1131.67,23137.58274,25505962.2696845,15957
1621382400000,2021-05-19,LTCBRL,1568.54,1596.09,800.01,1014.34,22984.07693,27083618.6461196,21968
1621296000000,2021-05-18,LTCBRL,1506.44,1700.0,1484.67,1566.05,6817.96289,10924688.1698445,8268
1621209600000,2021-05-17,LTCBRL,1582.35,1582.35,1387.97,1496.83,4189.5138,6242673.4861559,6541
1621123200000,2021-05-16,LTCBRL,1608.9,1719.8,1500.24,1588.29,3023.72256,4869202.5807568,4876
1621036800000,2021-05-15,LTCBRL,1737.1,1764.99,1585.01,1603.33,3549.17828,5908915.4000049,6000
1620950400000,2021-05-14,LTCBRL,1701.1,1806.11,1644.65,1737.11,4675.27492,8120739.2524356,7043
1620864000000,2021-05-13,LTCBRL,1663.07,1797.98,1560.0,1701.1,9581.37631,16236082.9184636,13215
1620777600000,2021-05-12,LTCBRL,1987.51,2068.94,1622.04,1663.07,8290.66173,15793156.2169877,12720
1620691200000,2021-05-11,LTCBRL,1915.0,2003.64,1846.23,1987.51,6190.31961,11875035.5196309,9302
1620604800000,2021-05-10,LTCBRL,2055.55,2190.0,1784.74,1909.09,11216.17222,22965106.6981367,17345
1620518400000,2021-05-09,LTCBRL,1845.0,2067.7,1775.0,2053.05,6586.16276,12696999.7672369,10527
1620432000000,2021-05-08,LTCBRL,1835.16,1883.67,1777.46,1843.9,3790.20408,6940897.7989935,5542
1620345600000,2021-05-07,LTCBRL,1893.89,1999.49,1773.21,1835.18,9043.15614,17144373.7210114,11761
1620259200000,2021-05-06,LTCBRL,1927.0,1974.25,1710.0,1894.64,8192.83326,15076755.5780805,11735
1620172800000,2021-05-05,LTCBRL,1684.91,1954.0,1664.1,1927.0,13410.05738,24865317.1371897,15727
1620086400000,2021-05-04,LTCBRL,1622.86,1811.84,1502.0,1685.52,15383.39191,25899802.2023996,15200
1620000000000,2021-05-03,LTCBRL,1476.0,1639.98,1473.72,1622.87,3855.49395,6065092.4579219,5856
1619913600000,2021-05-02,LTCBRL,1522.8,1525.0,1450.15,1477.19,1235.91956,1832385.6619553,1925
1619827200000,2021-05-01,LTCBRL,1483.47,1529.69,1458.89,1519.44,1591.4509,2374999.2063878,3824
1619740800000,2021-04-30,LTCBRL,1372.05,1496.11,1363.43,1482.07,2293.60118,3301884.644234,3373
1619654400000,2021-04-29,LTCBRL,1393.04,1412.57,1342.77,1377.21,2174.65664,2993927.9010885,4653
1619568000000,2021-04-28,LTCBRL,1429.79,1463.34,1360.0,1395.87,3028.34836,4256784.5838311,3431
1619481600000,2021-04-27,LTCBRL,1353.02,1441.37,1339.0,1429.79,3995.09261,5614066.3049583,3367
1619395200000,2021-04-26,LTCBRL,1243.17,1365.36,1229.75,1357.48,4083.79213,5403064.4136476,3390
1619308800000,2021-04-25,LTCBRL,1248.43,1308.27,1172.62,1243.15,2862.81495,3558132.096431,2547
1619222400000,2021-04-24,LTCBRL,1341.07,1341.07,1227.35,1251.68,2405.70493,3064500.781727,3103
1619136000000,2021-04-23,LTCBRL,1402.11,1415.42,1142.39,1342.66,6028.61678,7811127.4457084,7267
1619049600000,2021-04-22,LTCBRL,1463.56,1610.66,1320.0,1402.02,7809.17166,11760513.8054937,8787
1618963200000,2021-04-21,LTCBRL,1476.41,1558.15,1414.0,1459.47,4449.25505,6650111.341934,5508
1618876800000,2021-04-20,LTCBRL,1489.9,1529.98,1321.43,1473.87,5134.65022,7422161.844781,7000
1618790400000,2021-04-19,LTCBRL,1563.26,1606.0,1415.25,1481.19,3978.68601,6081139.446894,6825
1618704000000,2021-04-18,LTCBRL,1728.02,1737.58,1256.0,1563.26,9398.77352,14641904.0188055,12800
1618617600000,2021-04-17,LTCBRL,1754.5,1904.9,1695.1,1724.48,6915.46168,12541679.1167649,13668
1618531200000,2021-04-16,LTCBRL,1636.08,1799.99,1534.31,1754.5,6926.07423,11756926.3157135,12814
1618444800000,2021-04-15,LTCBRL,1603.03,1657.81,1530.0,1634.09,3872.77612,6177770.2870129,6372
1618358400000,2021-04-14,LTCBRL,1556.58,1639.86,1473.64,1598.72,4269.08123,6696531.1288688,7722
1618272000000,2021-04-13,LTCBRL,1414.0,1570.45,1411.21,1551.16,3585.83694,5420774.0646941,6329
1618185600000,2021-04-12,LTCBRL,1450.08,1474.48,1375.2,1414.19,3051.58731,4336452.2418001,4293
1618099200000,2021-04-11,LTCBRL,1467.38,1503.43,1401.0,1444.88,3576.72968,5177981.7326944,4127
1618012800000,2021-04-10,LTCBRL,1264.31,1467.66,1258.53,1467.66,3756.84443,5109471.0979556,5095
1617926400000,2021-04-09,LTCBRL,1275.22,1292.97,1252.41,1265.49,1161.85506,1481637.3839927,2399
1617840000000,2021-04-08,LTCBRL,1246.43,1287.99,1234.45,1275.0,1474.39072,1863929.4241433,2526
1617753600000,2021-04-07,LTCBRL,1347.02,1375.49,1198.19,1244.7,4473.99694,5718573.1853005,5405
1617667200000,2021-04-06,LTCBRL,1264.37,1387.3,1224.17,1342.12,5528.5501,7308172.955014,6984
1617580800000,2021-04-05,LTCBRL,1175.97,1289.99,1154.71,1263.62,3174.66383,3895641.3563627,3867
1617494400000,2021-04-04,LTCBRL,1136.0,1185.99,1120.0,1174.31,801.10206,931801.0189956,1682
1617408000000,2021-04-03,LTCBRL,1219.94,1248.2,1134.35,1134.35,2332.8005,2801588.7532986,3296
1617321600000,2021-04-02,LTCBRL,1168.23,1230.0,1158.44,1221.84,2235.01348,2649963.1439079,2815
1617235200000,2021-04-01,LTCBRL,1121.0,1176.61,1103.12,1171.42,1992.09582,2280429.780811,3026
1617148800000,2021-03-31,LTCBRL,1129.67,1146.0,1080.9,1120.06,1453.28951,1615838.7494617,2199
1617062400000,2021-03-30,LTCBRL,1121.76,1150.0,1100.7,1132.88,1660.90804,1871870.6239837,2213
1616976000000,2021-03-29,LTCBRL,1062.18,1133.64,1055.4,1120.85,1860.15461,2071517.2378386,2702
1616889600000,2021-03-28,LTCBRL,1062.99,1072.81,1041.41,1059.35,398.8085,422050.1274086,806
1616803200000,2021-03-27,LTCBRL,1063.86,1074.15,1031.55,1061.4,721.23464,762575.4900459,1115
1616716800000,2021-03-26,LTCBRL,983.26,1064.11,983.26,1062.39,1841.4611,1903913.2996937,1600
1616630400000,2021-03-25,LTCBRL,1007.07,1020.13,961.02,983.26,1323.82883,1310396.7198045,1850
1616544000000,2021-03-24,LTCBRL,1038.63,1097.49,202.5,1008.74,2555.45846,2700726.2359498,2228
1616457600000,2021-03-23,LTCBRL,1042.9,1058.0,1007.61,1041.27,891.39642,922355.7769534,1381
1616371200000,2021-03-22,LTCBRL,1092.34,1108.98,1033.27,1039.38,1049.72852,1129421.3010481,1883
1616284800000,2021-03-21,LTCBRL,1113.4,1126.62,1084.0,1093.3,620.04113,683046.6701125,1206
1616198400000,2021-03-20,LTCBRL,1114.0,1139.74,1110.0,1112.99,747.72683,844032.2414455,1071
1616112000000,2021-03-19,LTCBRL,1125.4,1149.0,1106.97,1115.47,868.03217,974669.1116812,1625
1616025600000,2021-03-18,LTCBRL,1158.01,1165.82,1120.76,1125.97,1355.52499,1544301.7542119,1829
1615939200000,2021-03-17,LTCBRL,1143.27,1171.65,1113.0,1155.32,1163.54604,1323843.3865583,1905
1615852800000,2021-03-16,LTCBRL,1146.42,1168.87,1093.94,1143.27,1470.09284,1659648.7831587,2228
1615766400000,2021-03-15,LTCBRL,1214.45,1263.0,1123.42,1145.88,1559.86534,1824529.7556833,2433
1615680000000,2021-03-14,LTCBRL,1267.66,1277.2,1209.76,1211.89,776.02167,959207.6168749,1865
1615593600000,2021-03-13,LTCBRL,1240.0,1291.16,1204.56,1268.54,1562.12855,1950035.7512659,3372
1615507200000,2021-03-12,LTCBRL,1123.28,1256.86,1115.06,1240.85,3030.93153,3589760.3097402,4223
1615420800000,2021-03-11,LTCBRL,1148.04,1155.4,1097.89,1123.28,1338.92999,1506301.675017,2279
1615334400000,2021-03-10,LTCBRL,1184.82,1205.63,1110.42,1148.16,2226.36141,2572175.7202366,3184
1615248000000,2021-03-09,LTCBRL,1113.05,1193.07,1097.87,1182.67,1884.95849,2158663.4898046,3093
1615161600000,2021-03-08,LTCBRL,1082.05,1117.59,1024.99,1113.04,1553.83892,1656354.4363358,2336
1615075200000,2021-03-07,LTCBRL,1047.48,1089.44,1039.27,1082.42,500.32247,530769.6135022,1198
1614988800000,2021-03-06,LTCBRL,1036.5,1058.93,1008.47,1047.48,995.83479,1032558.0700606,1378
1614902400000,2021-03-05,LTCBRL,1037.44,1053.78,970.0,1036.5,1504.28591,1517495.361236,2106
1614816000000,2021-03-04,LTCBRL,1063.45,1103.66,1007.65,1035.0,1528.82183,1601572.4146363,2336
1614729600000,2021-03-03,LTCBRL,1022.05,1121.69,1013.82,1064.79,2377.29094,2560057.7566781,2945
1614643200000,2021-03-02,LTCBRL,998.73,1058.84,971.99,1021.47,1949.02005,1979841.362054,2263
1614556800000,2021-03-01,LTCBRL,942.57,999.09,929.75,998.73,1282.35311,1241603.7852985,1601
1614470400000,2021-02-28,LTCBRL,977.42,985.97,878.45,938.0,2085.08301,1926106.8582922,2313
1614384000000,2021-02-27,LTCBRL,966.54,1017.22,954.9,979.83,1283.36049,1265199.5051338,1664
1614297600000,2021-02-26,LTCBRL,1009.77,1029.72,924.06,965.45,4389.56462,4272239.1152476,3561
1614211200000,2021-02-25,LTCBRL,1000.67,1130.46,962.71,1007.88,3044.9566,3232425.5907281,3084
1614124800000,2021-02-24,LTCBRL,988.02,1052.73,945.0,1000.66,2256.6667,2262615.1128661,2935
1614038400000,2021-02-23,LTCBRL,1161.61,1161.61,902.07,986.87,5145.01948,5112354.0209539,6474
1613952000000,2021-02-22,LTCBRL,1252.1,1252.1,996.87,1160.3,3736.82579,4258321.0064147,6390
1613865600000,2021-02-21,LTCBRL,1249.95,1284.55,1220.0,1255.77,1192.68152,1498244.0750097,2985
1613779200000,2021-02-20,LTCBRL,1290.65,1350.0,1189.38,1253.42,1575.57283,2033146.6309003,3935
1613692800000,2021-02-19,LTCBRL,1251.32,1319.02,1216.0,1291.81,1937.53156,2474072.6489243,3812
1613606400000,2021-02-18,LTCBRL,1299.89,1311.42,1214.6,1250.71,1567.74829,1973363.1846637,3480
1613520000000,2021-02-17,LTCBRL,1143.16,1301.06,1106.67,1298.88,2817.79312,3448891.257713,4560
1613433600000,2021-02-16,LTCBRL,1139.51,1201.79,1097.84,1138.37,1573.78333,1815406.2059653,3624
1613347200000,2021-02-15,LTCBRL,1170.96,1197.51,1011.1,1134.18,2231.01154,2527768.9098126,4513
1613260800000,2021-02-14,LTCBRL,1236.76,1245.36,1139.98,1166.14,2500.95256,2984538.868184,4285
1613174400000,2021-02-13,LTCBRL,1071.87,1247.93,1046.79,1232.05,3622.61559,4149503.3270584,5512
1613088000000,2021-02-12,LTCBRL,1000.87,1081.1,961.56,1068.95,1844.81974,1881081.5622493,3116
1613001600000,2021-02-11,LTCBRL,992.88,1034.21,962.73,997.26,2217.35727,2234708.6853493,3208
1612915200000,2021-02-10,LTCBRL,987.65,1053.97,934.39,989.08,4471.16582,4456237.7379566,5152
1612828800000,2021-02-09,LTCBRL,891.0,1002.1,876.25,986.0,1655.78531,1530582.8972607,2225
1612742400000,2021-02-08,LTCBRL,820.83,901.81,806.52,891.0,2333.26377,2008752.5173348,1734
1612656000000,2021-02-07,LTCBRL,840.92,851.0,793.68,823.31,707.08505,580249.61712,850
1612569600000,2021-02-06,LTCBRL,839.92,889.1,815.88,843.72,1159.54339,999510.4458965,1125
1612483200000,2021-02-05,LTCBRL,792.38,852.3,785.69,842.73,916.69779,759128.6060364,953
1612396800000,2021-02-04,LTCBRL,840.11,852.73,773.03,792.21,2298.69691,1853054.8886602,2029
1612310400000,2021-02-03,LTCBRL,767.7,845.53,767.7,837.24,1344.25648,1098014.2450759,1130
1612224000000,2021-02-02,LTCBRL,725.0,787.56,725.0,767.0,3548.26273,2706307.4277721,2467
1612137600000,2021-02-01,LTCBRL,711.57,746.6,699.05,725.0,1512.67157,1093468.1799539,1181
1612051200000,2021-01-31,LTCBRL,729.0,740.0,699.05,713.26,675.82603,482745.2585859,552
1611964800000,2021-01-30,LTCBRL,742.72,745.74,706.0,728.26,828.49662,601709.0075666,754
1611878400000,2021-01-29,LTCBRL,728.25,784.46,716.5,742.52,1669.99243,1249321.0626,1297
1611792000000,2021-01-28,LTCBRL,670.43,741.9,663.99,726.15,392.49469,277729.6901876,369
1611705600000,2021-01-27,LTCBRL,722.0,727.12,647.14,669.25,551.97972,375591.0532205,509
1611619200000,2021-01-26,LTCBRL,759.22,774.79,706.01,727.0,281.05516,205866.8586699,309
1611532800000,2021-01-25,LTCBRL,794.03,3567.0,756.39,757.9,240.53833,189449.057666,252
